customer_id,first_name,last_name,gender,birth_year,customer_segment,kyc_status,signup_date,acquisition_channel,home_governorate,home_city
C033211,Rania,Abdelrahman,Female,1983,Mass,Verified,2023-05-10,Organic,Giza,Dokki - Central
C033212,Nada,Saad,Female,2000,Youth,Verified,2022-10-24,Paid Social,Sharqia,Minya Al Qamh - Central
C033213,Youssef,Fathy,Male,2007,Youth,Verified,2023-08-25,Referral,Giza,Imbaba - Central
C033214,Mahmoud,Abdelrahman,Male,1977,Affluent,Verified,2025-08-30,Referral,Cairo,Maadi
C033215,Mostafa,Nassar,Male,1973,Microbusiness,Verified,2022-04-07,Agent Network,Giza,Dokki
C033216,Rania,Eid,Female,1980,Mass,Verified,2024-11-29,Referral,Giza,Mohandessin - Central
C033217,Yassin,Rizk,Male,1980,Mass,Verified,2023-05-19,Organic,Ismailia,Fayed
C033218,Esraa,Gaber,Female,1991,Mass,Verified,2025-01-09,Organic,Cairo,Mokattam - Central
C033219,Khaled,Sayed,Male,1988,Mass,Verified,2024-11-13,Paid Social,Assiut,Assiut
C033220,Yasmin,Fathy,Female,2004,Youth,Verified,2024-08-04,Corporate Campaign,Damietta,Damietta - Central
C033221,Ibrahim,Abdelrahman,Male,2006,Youth,Verified,2022-09-04,Organic,Sharqia,10th of Ramadan
C033222,Ahmed,Abdelaziz,Male,1981,Mass,Verified,2024-11-25,Paid Social,Dakahlia,Mansoura
C033223,Hatem,Sayed,Male,2000,Youth,Pending Review,2025-12-16,Corporate Campaign,Alexandria,Smouha
C033224,Maya,Hassan,Female,1976,Mass,Verified,2024-12-01,Agent Network,Giza,Sheikh Zayed - Central
C033225,Hager,Sayed,Female,1997,Youth,Verified,2023-02-05,Organic,Gharbia,Tanta
C033226,Mohamed,Eid,Male,1975,Mass,Verified,2023-02-11,Paid Social,Cairo,Heliopolis - Central
C033227,Amr,Fouad,Male,1997,Mass,Verified,2022-03-28,Merchant Referral,Giza,6th of October - Central
C033228,Yasmin,Mostafa,Female,1987,Mass,Verified,2023-03-04,Organic,Cairo,Mokattam - Central
C033229,Farah,Helmy,Female,1975,Mass,Verified,2022-03-20,Agent Network,Cairo,Heliopolis - Central
C033230,Esraa,Nassar,Female,1982,Affluent,Verified,2024-10-02,Merchant Referral,Qalyubia,Banha
C033231,Tarek,Ashraf,Male,1978,Mass,Verified,2023-05-21,Referral,Cairo,Nasr City - Central
C033232,Salma,Salah,Female,1982,Mass,Verified,2025-10-03,Referral,Giza,Imbaba
C033233,Mina,Ali,Male,1984,Mass,Verified,2023-12-09,Corporate Campaign,Minya,Beni Mazar
C033234,Ziad,Mansour,Male,1997,Youth,Verified,2025-05-26,Referral,Kafr El Sheikh,Baltim - Central
C033235,Nour,Ali,Female,1976,Mass,Verified,2023-05-09,Organic,Sharqia,Belbeis - Central
C033236,Ziad,Mostafa,Male,1990,Mass,Verified,2022-02-16,Referral,Alexandria,Stanley - Central
C033237,Ali,Abdelaziz,Male,1986,Affluent,Verified,2022-02-28,Organic,Cairo,New Cairo - Central
C033238,Jana,Eid,Female,1984,Mass,Verified,2023-10-20,Organic,Giza,6th of October - Central
C033239,Maya,Abdelaziz,Female,1999,Mass,Verified,2023-10-11,Unknown,Cairo,New Cairo
C033240,Hatem,Fouad,Male,1995,Mass,Verified,2022-04-10,Paid Social,Cairo,Maadi
C033241,Khaled,Abdelaziz,Male,1999,Mass,Verified,2023-11-25,Organic,Cairo,Shubra - Central
C033242,Ziad,Salah,Male,1978,Mass,Verified,2023-07-22,Merchant Referral,Cairo,Downtown
C033243,Rana,Mostafa,Female,1986,Mass,Pending Review,2023-11-14,Unknown,Cairo,Nasr City - Central
C033244,Maya,Gaber,Female,1992,Mass,Verified,2022-03-30,Organic,Dakahlia,Aga - Central
C033245,Amr,Ashraf,Male,2007,Youth,Verified,2022-02-19,Referral,Dakahlia,Aga
C033246,Mariam,Soliman,Female,1977,Mass,Verified,2026-05-07,Corporate Campaign,Giza,Sheikh Zayed
C033247,Dina,Ashraf,Female,1983,Mass,Verified,2023-02-23,Agent Network,Port Said,Port Fouad
C033248,Fady,Helmy,Male,1966,Affluent,Verified,2023-06-26,Referral,Kafr El Sheikh,Kafr El Sheikh
C033249,Hager,Soliman,Female,1993,Mass,Verified,2023-05-26,Paid Social,Giza,Haram
C033250,Dina,Salah,Female,1976,Mass,Verified,2025-05-18,Referral,Giza,Faisal - Central
C033251,Omar,Abdelrahman,Male,1984,Mass,Verified,2023-12-13,Paid Social,Cairo,Nasr City
C033252,Nada,Rizk,Female,1975,Mass,Verified,2022-01-08,Organic,Giza,6th of October
C033253,Esraa,Mansour,Female,1995,Microbusiness,Verified,2026-02-11,Referral,Qalyubia,Khanka
C033254,Yassin,Samir,Male,2001,Mass,Verified,2025-12-29,Agent Network,Cairo,New Cairo
C033255,Rana,Fouad,Female,1969,Affluent,Verified,2026-01-16,Referral,Dakahlia,Aga - Central
C033256,Ibrahim,Mansour,Male,1982,Mass,Verified,2025-04-09,Organic,Qalyubia,Obour
C033257,Fady,Abdelrahman,Male,1989,Mass,Verified,2024-06-21,Organic,Matrouh,El Alamein
C033258,Aya,Eid,Female,1991,Affluent,Verified,2025-03-11,Organic,Fayoum,Ibshaway - Central
C033259,Farah,Rizk,Female,2003,Youth,Verified,2024-09-25,Paid Social,Cairo,Shubra - Central
C033260,Khaled,Sayed,Male,2006,Youth,Verified,2024-04-07,Organic,Alexandria,Borg El Arab - Central
C033261,Karim,Ibrahim,Male,1989,Mass,Verified,2024-03-24,Referral,Minya,Beni Mazar
C033262,Nada,Gaber,Female,1987,Affluent,Verified,2026-05-02,Agent Network,Beni Suef,New Beni Suef - Central
C033263,Yasmin,Abdelaziz,Female,1977,Microbusiness,Verified,2025-08-20,Organic,Dakahlia,Mit Ghamr
C033264,Hatem,Fathy,Male,1974,Affluent,Verified,2024-10-17,Organic,Giza,Faisal - Central
C033265,Amr,Mansour,Male,1994,Mass,Verified,2022-12-06,Organic,Cairo,Ain Shams - Central
C033266,Youssef,Gaber,Male,2002,Youth,Verified,2024-08-12,Paid Social,Assiut,Assiut - Central
C033267,Omar,Ali,Male,2000,Youth,Verified,2023-08-15,Merchant Referral,Alexandria,Smouha
C033268,Mohamed,Ashraf,Male,2003,Youth,Verified,2022-08-25,Referral,Giza,Mohandessin
C033269,Hassan,Abdelrahman,Male,1969,Affluent,Verified,2024-12-15,Paid Social,Cairo,Ain Shams - Central
C033270,Yasmin,Fathy,Female,1988,Affluent,Verified,2023-12-19,Referral,Beni Suef,New Beni Suef - Central
C033271,Rana,Hassan,Female,1999,Youth,Verified,2025-06-01,Referral,Cairo,Maadi - Central
C033272,Omar,Soliman,Male,1982,Mass,Verified,2022-05-04,Merchant Referral,Giza,Mohandessin - Central
C033273,Salma,Shawky,Female,2002,Youth,Verified,2024-06-02,Merchant Referral,Cairo,Nasr City - Central
C033274,Fady,Helmy,Male,1979,Mass,Verified,2023-08-23,Organic,Giza,Dokki - Central
C033275,Yasmin,Saad,Female,2001,Youth,Verified,2023-01-12,Agent Network,Cairo,Maadi - Central
C033276,Ibrahim,Ashraf,Male,1979,Mass,Verified,2023-10-08,Organic,North Sinai,Bir El Abd
C033277,Farah,Nassar,Female,2000,Mass,Verified,2024-05-24,Merchant Referral,Giza,Faisal - Central
C033278,Rania,Nassar,Female,1992,Mass,Verified,2025-02-12,Organic,Kafr El Sheikh,Desouk - Central
C033279,Dina,Shawky,Female,2001,Mass,Verified,2025-04-05,Organic,Alexandria,Miami - Central
C033280,Mina,Sayed,Male,1987,Mass,Verified,2022-08-11,Organic,Dakahlia,Mit Ghamr - Central
C033281,Rana,Helmy,Female,2001,Youth,Verified,2024-10-19,Organic,Giza,Imbaba
C033282,Maya,Fathy,Female,1978,Affluent,Verified,2024-07-18,Paid Social,Alexandria,Borg El Arab - Central
C033283,Mohamed,Shawky,Male,2001,Youth,Verified,2022-02-06,Paid Social,Assiut,Assiut - Central
C033284,Amr,Gaber,Male,1986,Mass,Verified,2024-11-09,Referral,Dakahlia,Talkha
C033285,Mina,Salah,Male,1986,Mass,Verified,2025-12-28,Paid Social,Giza,Faisal
C033286,Menna,Samir,Female,2001,Mass,Verified,2025-10-08,Corporate Campaign,Kafr El Sheikh,Desouk
C033287,Mina,Fouad,Male,1982,Mass,Verified,2025-08-28,Merchant Referral,Beni Suef,Nasser - Central
C033288,Rana,Mostafa,Female,2005,Youth,Verified,2022-10-09,Merchant Referral,Ismailia,Ismailia - Central
C033289,Amr,Kamal,Male,1977,Mass,Verified,2024-07-11,Referral,Qena,Nag Hammadi
C033290,Peter,Ahmed,Male,1999,Mass,Verified,2024-02-23,Organic,Sharqia,Belbeis - Central
C033291,Amr,Hassan,Male,1989,Mass,Verified,2023-04-02,Paid Social,Cairo,Nasr City
C033292,Jana,Kamal,Female,1998,Mass,Verified,2024-07-12,Referral,Qalyubia,Khanka - Central
C033293,Ibrahim,Mostafa,Male,1975,Mass,Verified,2025-07-23,Referral,Giza,Faisal - Central
C033294,Hager,Ahmed,Female,1998,Mass,Verified,2025-12-28,Corporate Campaign,Cairo,Shubra
C033295,Youssef,Ahmed,Male,1992,Mass,Verified,2025-07-21,Organic,Aswan,Kom Ombo
C033296,Aya,Samir,Female,1990,Mass,Verified,2024-07-12,Referral,Cairo,Heliopolis - Central
C033297,Heba,Sayed,Female,1989,Mass,Verified,2022-07-03,Agent Network,Sharqia,Belbeis - Central
C033298,Hager,Ashraf,Female,1990,Mass,Verified,2023-08-15,Merchant Referral,Damietta,New Damietta - Central
C033299,Ahmed,Fathy,Male,1994,Mass,Verified,2022-12-19,Merchant Referral,Giza,6th of October - Central
C033300,Hager,Ashraf,Female,1981,Mass,Verified,2023-10-22,Organic,Beheira,Kafr El Dawwar - Central
C033301,Mariam,Gaber,Female,1986,Affluent,Verified,2022-12-06,Organic,Gharbia,Tanta
C033302,Karim,Ahmed,Male,1992,Mass,Verified,2024-07-30,Organic,Alexandria,Miami - Central
C033303,Mahmoud,Shawky,Male,1998,Youth,Verified,2023-05-09,Referral,Beheira,Rashid
C033304,Heba,Kamal,Female,1976,Mass,Verified,2023-01-31,Merchant Referral,Dakahlia,Mit Ghamr
C033305,Yassin,Farag,Male,1991,Affluent,Verified,2024-06-11,Merchant Referral,Port Said,Port Fouad - Central
C033306,Karim,Fouad,Male,1988,Affluent,Verified,2022-06-09,Paid Social,North Sinai,Arish
C033307,Mostafa,Abdelrahman,Male,1981,Mass,Verified,2023-02-15,Paid Social,Alexandria,Smouha
C033308,Amr,Rizk,Male,2001,Mass,Verified,2023-11-15,Organic,Cairo,Downtown
C033309,Amr,Nassar,Male,1974,Affluent,Verified,2022-08-18,Corporate Campaign,Port Said,Port Said - Central
C033310,Farah,Soliman,Female,1977,Mass,Verified,2024-07-21,Organic,Minya,Beni Mazar - Central
C033311,Ali,Mahmoud,Male,1967,Affluent,Verified,2022-01-22,Organic,Monufia,Sadat City
C033312,Ziad,Hassan,Male,1975,Mass,Verified,2023-07-15,Agent Network,Sharqia,10th of Ramadan
C033313,Jana,Soliman,Female,1995,Affluent,Verified,2024-08-14,Organic,Gharbia,Tanta
C033314,Ahmed,Mostafa,Male,1995,Mass,Verified,2025-02-11,Merchant Referral,Monufia,Shebin El Kom - Central
C033315,Mohamed,Samir,Male,1980,Mass,Verified,2024-06-14,Referral,Minya,Samalut - Central
C033316,Nada,Nassar,Female,1975,Mass,Restricted,2023-12-12,Merchant Referral,Cairo,Heliopolis - Central
C033317,Ali,Hassan,Male,1996,Mass,Verified,2025-10-09,Merchant Referral,Cairo,Ain Shams - Central
C033318,Nada,Rizk,Female,2000,Youth,Verified,2024-02-07,Agent Network,Giza,Dokki - Central
C033319,Salma,Rizk,Female,1985,Affluent,Verified,2024-05-25,Organic,Alexandria,Borg El Arab - Central
C033320,Reem,Nassar,Female,2000,Youth,Verified,2022-03-16,Organic,Monufia,Shebin El Kom
C033321,Esraa,Sayed,Female,2006,Youth,Verified,2023-07-09,Organic,Giza,Mohandessin - Central
C033322,Sara,Samir,Female,1995,Mass,Verified,2024-09-15,Organic,Alexandria,Sidi Gaber - Central
C033323,Aya,Samir,Female,1983,Mass,Verified,2024-05-27,Paid Social,Damietta,Damietta - Central
C033324,Youssef,Gaber,Male,2006,Youth,Verified,2022-11-16,Paid Social,Beni Suef,New Beni Suef - Central
C033325,Jana,Fathy,Female,1991,Mass,Verified,2023-02-24,Referral,Monufia,Sadat City
C033326,Mona,Kamal,Female,1984,Mass,Verified,2025-03-17,Unknown,Giza,Haram
C033327,Ibrahim,Saad,Male,1977,Mass,Verified,2025-08-23,Merchant Referral,Aswan,Aswan
C033328,Yassin,Nassar,Male,1987,Mass,Verified,2023-06-27,Merchant Referral,Qalyubia,Khanka
C033329,Reem,Mostafa,Female,1997,Youth,Verified,2023-11-11,Organic,Giza,Imbaba - Central
C033330,Hassan,Sayed,Male,1999,Mass,Verified,2022-09-02,Organic,Port Said,Port Said - Central
C033331,Reem,Gaber,Female,1972,Affluent,Verified,2024-04-12,Referral,Gharbia,Tanta
C033332,Amr,Rizk,Male,1996,Mass,Verified,2025-09-07,Referral,Giza,Sheikh Zayed
C033333,Aya,Hassan,Female,2000,Mass,Verified,2025-07-30,Agent Network,Cairo,Shubra - Central
C033334,Dina,Shawky,Female,1975,Mass,Verified,2025-03-17,Organic,Dakahlia,Mit Ghamr
C033335,Hager,Ali,Female,2000,Mass,Verified,2023-10-28,Paid Social,Cairo,Maadi
C033336,Sherif,Mansour,Male,2007,Youth,Verified,2024-02-28,Paid Social,Dakahlia,Aga - Central
C033337,Mohamed,Nassar,Male,1977,Affluent,Verified,2022-12-25,Agent Network,Dakahlia,Belqas
C033338,Khaled,Ashraf,Male,2002,Youth,Verified,2025-09-24,Referral,New Valley,Kharga
C033339,Nancy,Abdelrahman,Female,1999,Youth,Verified,2024-05-13,Organic,Sharqia,10th of Ramadan
C033340,Sherif,Hassan,Male,1982,Mass,Verified,2024-09-27,Corporate Campaign,Cairo,New Cairo - Central
C033341,Ibrahim,Ahmed,Male,1978,Mass,Verified,2022-04-08,Organic,Ismailia,Fayed - Central
C033342,Ahmed,Sayed,Male,2002,Youth,Verified,2023-03-24,Merchant Referral,Cairo,Maadi - Central
C033343,Hatem,Soliman,Male,2000,Mass,Verified,2023-02-24,Referral,Dakahlia,Mansoura
C033344,Jana,Nassar,Female,1985,Affluent,Verified,2022-11-12,Organic,Ismailia,Qantara - Central
C033345,Tarek,Mostafa,Male,1975,Affluent,Verified,2022-08-03,Referral,Cairo,Nasr City
C033346,Ibrahim,Farag,Male,1977,Mass,Verified,2023-12-10,Paid Social,Alexandria,Sidi Gaber - Central
C033347,Peter,Shawky,Male,2000,Mass,Verified,2026-01-02,Referral,Beni Suef,Beni Suef
C033348,Omar,Eid,Male,1975,Mass,Verified,2022-01-05,Organic,Cairo,Shubra
C033349,Mona,Shawky,Female,2005,Youth,Verified,2024-02-01,Referral,Cairo,Shubra
C033350,Nour,Nassar,Female,1987,Microbusiness,Verified,2022-07-21,Referral,Alexandria,Stanley - Central
C033351,Yassin,Kamal,Male,2002,Youth,Verified,2022-05-15,Organic,Giza,Dokki - Central
C033352,Amr,Fathy,Male,1987,Mass,Verified,2022-03-11,Organic,Giza,Imbaba - Central
C033353,Maya,Hassan,Female,1994,Mass,Verified,2022-03-19,Organic,Luxor,Esna
C033354,Ibrahim,Sayed,Male,1993,Mass,Verified,2025-06-08,Organic,Giza,6th of October - Central
C033355,Hassan,Shawky,Male,1999,Mass,Verified,2025-10-29,Paid Social,Cairo,Ain Shams
C033356,Hager,Rizk,Female,1980,Mass,Verified,2024-01-30,Organic,Fayoum,Fayoum - Central
C033357,Hassan,Kamal,Male,1981,Mass,Verified,2025-06-21,Organic,Qalyubia,Shubra El Kheima - Central
C033358,Mina,Abdelrahman,Male,2000,Youth,Verified,2024-02-02,Agent Network,Cairo,Ain Shams
C033359,Karim,Gaber,Male,1977,Affluent,Verified,2023-10-22,Organic,Giza,6th of October - Central
C033360,Dina,Mansour,Female,1977,Mass,Verified,2024-02-23,Merchant Referral,Fayoum,Ibshaway - Central
C033361,Esraa,Eid,Female,2005,Youth,Verified,2025-05-02,Referral,Giza,Dokki
C033362,Nada,Farag,Female,2000,Mass,Verified,2022-10-18,Merchant Referral,Giza,Dokki
C033363,Fady,Mostafa,Male,1984,Mass,Verified,2025-07-23,Merchant Referral,Cairo,Maadi - Central
C033364,Ibrahim,Ibrahim,Male,1985,Mass,Verified,2023-05-24,Agent Network,Cairo,Shubra
C033365,Nada,Eid,Female,1975,Mass,Verified,2026-05-28,Paid Social,Cairo,Maadi - Central
C033366,Fady,Gaber,Male,2002,Youth,Verified,2024-02-13,Paid Social,New Valley,Dakhla
C033367,Mohamed,Samir,Male,1994,Mass,Verified,2023-10-02,Referral,Cairo,Ain Shams - Central
C033368,Sherif,Ali,Male,1993,Mass,Verified,2024-04-09,Organic,Giza,Imbaba - Central
C033369,Karim,Salah,Male,1987,Mass,Verified,2025-04-30,Referral,Cairo,Downtown - Central
C033370,Yassin,Mahmoud,Male,1987,Mass,Verified,2025-08-10,Organic,Assiut,Assiut
C033371,Hatem,Fathy,Male,1996,Youth,Verified,2026-02-26,Organic,Sharqia,Belbeis - Central
C033372,Hager,Gaber,Female,2002,Youth,Verified,2022-07-15,Organic,Qalyubia,Banha - Central
C033373,Menna,Ibrahim,Female,1986,Microbusiness,Verified,2025-04-03,Organic,Giza,Sheikh Zayed - Central
C033374,Reem,Fouad,Female,1986,Affluent,Verified,2022-03-24,Agent Network,Alexandria,Agami - Central
C033375,Amr,Ali,Male,2005,Youth,Verified,2023-05-14,Referral,Qalyubia,Obour
C033376,Aya,Rizk,Female,1978,Microbusiness,Verified,2024-03-17,Paid Social,Giza,Haram - Central
C033377,Mahmoud,Helmy,Male,1982,Mass,Verified,2024-02-19,Organic,Cairo,Downtown
C033378,Sara,Kamal,Female,1994,Mass,Verified,2023-09-27,Organic,Qalyubia,Obour
C033379,Ziad,Abdelaziz,Male,2006,Youth,Verified,2025-08-16,Paid Social,Monufia,Sadat City
C033380,Salma,Sayed,Female,1999,Youth,Verified,2023-02-07,Paid Social,Cairo,Maadi
C033381,Dina,Eid,Female,1998,Youth,Pending Review,2024-04-29,Organic,Alexandria,Borg El Arab - Central
C033382,Ibrahim,Mansour,Male,1987,Mass,Verified,2022-02-14,Organic,Giza,Mohandessin
C033383,Aya,Kamal,Female,1988,Mass,Verified,2025-08-11,Referral,Gharbia,Kafr El Zayat - Central
C033384,Amr,Mahmoud,Male,1989,Affluent,Verified,2022-09-01,Merchant Referral,Qena,Nag Hammadi
C033385,Fady,Kamal,Male,1987,Affluent,Verified,2023-06-05,Corporate Campaign,Giza,Faisal
C033386,Nour,Eid,Female,2001,Youth,Verified,2023-03-07,Merchant Referral,Giza,Sheikh Zayed
C033387,Mohamed,Soliman,Male,1985,Mass,Verified,2023-03-18,Referral,Giza,Imbaba
C033388,Esraa,Sayed,Female,1997,Mass,Verified,2024-12-12,Corporate Campaign,Luxor,Luxor
C033389,Karim,Gaber,Male,2000,Mass,Verified,2022-12-13,Referral,Alexandria,Smouha - Central
C033390,Reem,Fouad,Female,2006,Youth,Verified,2024-07-28,Referral,Fayoum,Fayoum - Central
C033391,Tarek,Ali,Male,2002,Youth,Verified,2023-11-21,Organic,Gharbia,Tanta
C033392,Mina,Nassar,Male,1998,Mass,Verified,2025-03-12,Agent Network,Assiut,Assiut - Central
C033393,Dina,Sayed,Female,1996,Youth,Verified,2022-10-05,Unknown,Cairo,New Cairo
C033394,Rania,Rizk,Female,1978,Mass,Verified,2025-10-26,Referral,Cairo,Unknown
C033395,Fady,Ali,Male,1981,Affluent,Verified,2024-05-16,Referral,Cairo,Heliopolis
C033396,Salma,Ashraf,Female,1998,Mass,Verified,2023-07-22,Merchant Referral,Giza,Mohandessin - Central
C033397,Hassan,Hassan,Male,2004,Youth,Verified,2025-08-12,Paid Social,Sharqia,Zagazig
C033398,Yassin,Samir,Male,1995,Affluent,Verified,2024-06-17,Merchant Referral,Alexandria,Borg El Arab - Central
C033399,Ali,Gaber,Male,1987,Mass,Verified,2024-03-12,Organic,Sohag,Sohag
C033400,Mariam,Kamal,Female,1977,Mass,Verified,2022-06-11,Organic,Kafr El Sheikh,Sidi Salem
C033401,Ali,Farag,Male,1984,Mass,Verified,2024-09-20,Paid Social,Giza,Imbaba
C033402,Rana,Fouad,Female,1980,Affluent,Verified,2024-03-04,Organic,Qalyubia,Qalyub
C033403,Mostafa,Nassar,Male,2002,Youth,Verified,2023-12-05,Organic,Giza,Mohandessin
C033404,Esraa,Salah,Female,2002,Youth,Verified,2024-05-13,Organic,Giza,Haram - Central
C033405,Nour,Ali,Female,1990,Affluent,Verified,2023-03-03,Organic,Giza,Dokki - Central
C033406,Rania,Fathy,Female,1987,Mass,Verified,2025-11-20,Referral,Cairo,Ain Shams - Central
C033407,Sherif,Abdelaziz,Male,1978,Mass,Verified,2025-07-11,Organic,Fayoum,Sinnuris
C033408,Amr,Nassar,Male,1984,Mass,Verified,2023-10-15,Referral,Assiut,Manfalut - Central
C033409,Omar,Eid,Male,1965,Affluent,Verified,2022-07-02,Agent Network,Giza,6th of October - Central
C033410,Peter,Ibrahim,Male,2007,Youth,Verified,2023-06-29,Merchant Referral,Qalyubia,Qalyub
C033411,Tarek,Abdelaziz,Male,2006,Youth,Verified,2024-12-08,Merchant Referral,Kafr El Sheikh,Desouk
C033412,Ali,Fouad,Male,2007,Youth,Verified,2023-01-26,Organic,Monufia,Ashmoun - Central
C033413,Mona,Helmy,Female,1995,Mass,Verified,2025-06-21,Merchant Referral,Alexandria,Agami - Central
C033414,Peter,Kamal,Male,1992,Microbusiness,Verified,2024-08-25,Organic,Beni Suef,New Beni Suef
C033415,Mina,Gaber,Male,1991,Mass,Verified,2022-04-30,Paid Social,Fayoum,Fayoum - Central
C033416,Omar,Gaber,Male,1989,Mass,Verified,2022-09-06,Organic,Gharbia,Kafr El Zayat - Central
C033417,Ahmed,Rizk,Male,1987,Microbusiness,Pending Review,2022-06-03,Organic,Cairo,New Cairo
C033418,Hassan,Shawky,Male,1995,Mass,Verified,2023-01-29,Corporate Campaign,Sharqia,Minya Al Qamh
C033419,Omar,Ali,Male,2000,Mass,Verified,2023-12-25,Paid Social,Cairo,Heliopolis - Central
C033420,Maya,Farag,Female,1996,Youth,Verified,2025-08-21,Organic,Gharbia,Kafr El Zayat
C033421,Omar,Mostafa,Male,1982,Affluent,Restricted,2022-03-08,Referral,Cairo,Heliopolis - Central
C033422,Khaled,Soliman,Male,1985,Affluent,Pending Review,2022-10-23,Corporate Campaign,Alexandria,Stanley - Central
C033423,Salma,Mahmoud,Female,1998,Youth,Verified,2023-01-12,Referral,Red Sea,Marsa Alam
C033424,Mina,Ahmed,Male,1984,Mass,Verified,2025-05-21,Agent Network,Cairo,New Cairo - Central
C033425,Nour,Hassan,Female,1998,Mass,Verified,2025-07-10,Merchant Referral,Giza,Faisal - Central
C033426,Dina,Fouad,Female,1997,Mass,Verified,2022-10-18,Paid Social,Dakahlia,Mit Ghamr
C033427,Karim,Salah,Male,1979,Mass,Verified,2022-10-17,Referral,Giza,Haram
C033428,Hassan,Shawky,Male,1975,Mass,Verified,2024-07-20,Referral,Giza,Imbaba
C033429,Tarek,Ashraf,Male,2005,Youth,Verified,2025-02-06,Paid Social,Gharbia,El Mahalla El Kubra - Central
C033430,Rania,Helmy,Female,1993,Mass,Verified,2026-03-11,Paid Social,Assiut,Assiut - Central
C033431,Salma,Farag,Female,1993,Mass,Verified,2025-01-28,Paid Social,Giza,Haram - Central
C033432,Khaled,Sayed,Male,1992,Mass,Verified,2023-10-19,Paid Social,Giza,Haram - Central
C033433,Ali,Mansour,Male,2004,Youth,Verified,2023-02-05,Organic,Kafr El Sheikh,Sidi Salem
C033434,Mina,Saad,Male,1992,Affluent,Verified,2024-07-16,Paid Social,Sharqia,10th of Ramadan - Central
C033435,Rania,Mansour,Female,1998,Youth,Verified,2024-05-04,Paid Social,Fayoum,Ibshaway
C033436,Hager,Helmy,Female,1980,Affluent,Verified,2024-09-10,Merchant Referral,Giza,Dokki - Central
C033437,Karim,Fathy,Male,1986,Mass,Verified,2023-09-16,Agent Network,Cairo,Maadi - Central
C033438,Ahmed,Samir,Male,1978,Affluent,Verified,2024-04-07,Referral,Assiut,New Assiut - Central
C033439,Karim,Ali,Male,1984,Affluent,Verified,2024-09-10,Referral,Cairo,Ain Shams - Central
C033440,Hager,Abdelrahman,Female,2000,Youth,Verified,2026-04-19,Agent Network,Luxor,Esna
C033441,Yasmin,Abdelaziz,Female,1980,Mass,Verified,2024-07-14,Referral,Ismailia,Qantara - Central
C033442,Ali,Samir,Male,1988,Mass,Verified,2024-03-27,Organic,Gharbia,El Mahalla El Kubra - Central
C033443,Sara,Ahmed,Female,1999,Youth,Verified,2022-07-19,Merchant Referral,Port Said,Port Said - Central
C033444,Nada,Samir,Female,2000,Mass,Verified,2024-05-10,Paid Social,Cairo,Downtown - Central
C033445,Mahmoud,Eid,Male,1995,Mass,Verified,2026-04-06,Referral,Cairo,Heliopolis
C033446,Ziad,Abdelaziz,Male,1984,Mass,Verified,2023-12-28,Merchant Referral,Beheira,Nubaria - Central
C033447,Rana,Samir,Female,1988,Mass,Verified,2023-02-28,Organic,Damietta,Damietta - Central
